2015.10.15,08:00,1.14792,1.14943,1.14245,1.14410,20822
2015.10.15,12:00,1.14409,1.14504,1.13688,1.13822,22315
2015.10.15,16:00,1.13824,1.14183,1.13623,1.14001,27959
2015.10.15,20:00,1.13997,1.14005,1.13719,1.13876,13013
2015.10.16,00:00,1.13846,1.13937,1.13581,1.13645,11467
2015.10.16,04:00,1.13647,1.13834,1.13601,1.13817,7668
2015.10.16,08:00,1.13814,1.13940,1.13521,1.13599,15632
2015.10.16,12:00,1.13599,1.13662,1.13336,1.13585,19038
2015.10.16,16:00,1.13580,1.13887,1.13461,1.13803,23780
2015.10.16,20:00,1.13801,1.13902,1.13477,1.13514,10582
2015.10.19,00:00,1.13555,1.13742,1.13505,1.13694,14212
2015.10.19,04:00,1.13698,1.13774,1.13531,1.13616,9078
2015.10.19,08:00,1.13619,1.13782,1.13386,1.13591,16781
2015.10.19,12:00,1.13587,1.13590,1.13080,1.13334,18494
2015.10.19,16:00,1.13335,1.13432,1.13051,1.13208,18679
2015.10.19,20:00,1.13206,1.13286,1.13184,1.13259,8277
2015.10.20,00:00,1.13259,1.13336,1.13233,1.13331,6089
2015.10.20,04:00,1.13335,1.13383,1.13294,1.13304,4859
2015.10.20,08:00,1.13304,1.13638,1.13231,1.13582,15248
2015.10.20,12:00,1.13581,1.13859,1.13439,1.13641,18500
2015.10.20,16:00,1.13642,1.13666,1.13317,1.13508,20557
2015.10.20,20:00,1.13508,1.13561,1.13350,1.13434,8910
2015.10.21,00:00,1.13449,1.13667,1.13424,1.13610,5619
2015.10.21,04:00,1.13609,1.13640,1.13544,1.13607,5748
2015.10.21,08:00,1.13606,1.13767,1.13427,1.13588,17814
2015.10.21,12:00,1.13587,1.13628,1.13337,1.13531,17308
2015.10.21,16:00,1.13534,1.13630,1.13362,1.13450,20231
2015.10.21,20:00,1.13454,1.13536,1.13349,1.13373,10973
2015.10.22,00:00,1.13378,1.13473,1.13289,1.13347,6438
2015.10.22,04:00,1.13347,1.13501,1.13344,1.13353,8040
2015.10.22,08:00,1.13353,1.13447,1.13016,1.13125,18596
